Date,Away Team,Home Team,Away Final Score,Home Final Score,Away Team ELO,Away Team avg. points scored,Away Team avg. points allowed,Away Team games played,Away Team games won,Away Team win rate,Home Team ELO,Home Team avg. points scored,Home Team avg. points allowed,Home Team games played,Home Team games won,Home Team win rate
20061227,New Orleans,Portland,85,100,70.08259057,90.51851852,94.96296296,27,11,0.407407407,89.96111987,93,97.53571429,28,12,0.428571429
20061227,Philadelphia,Sacramento,76,101,40.28658053,94.74074074,99.33333333,27,7,0.259259259,93.54590633,99.84,100.88,25,11,0.44
20061227,Washington,Charlotte,114,107,131.9883345,107.5185185,105.962963,27,15,0.555555556,72.42360757,91.85185185,99.40740741,27,8,0.296296296
20061228,Phoenix,Dallas,99,101,164.1676516,111.8461538,104.8076923,26,19,0.730769231,166.7511562,98.71428571,92.46428571,28,21,0.75
20061228,Seattle,Denver,98,112,82.49281131,100.0689655,100.7931034,29,12,0.413793103,111.5387002,108.6,105.2,25,15,0.6
20061228,Utah,San Antonio,83,106,130.6463527,102.2413793,98.37931034,29,21,0.724137931,145.0963507,100.3448276,91.4137931,29,21,0.724137931
20061229,Atlanta,Houston,68,94,51.88389705,94.55555556,98.88888889,27,9,0.333333333,111.6553133,94.48275862,89.51724138,29,17,0.586206897
20061229,Boston,Golden State,100,110,65.00402393,99.18518519,100.5555556,27,10,0.37037037,99.62992126,105.9,105.6666667,30,15,0.5
20061229,Chicago,Toronto,107,97,121.1075424,100.5517241,95.5862069,29,17,0.586206897,99.13843121,97.17241379,99.72413793,29,13,0.448275862
20061229,Denver,New Orleans,89,99,116.5387002,108.7307692,104.9230769,26,16,0.615384615,65.08259057,90.32142857,95.14285714,28,11,0.392857143
20061229,Indiana,Detroit,93,92,111.1237056,94.8,96.36666667,30,16,0.533333333,130.1940496,97.59259259,94.59259259,27,18,0.666666667
20061229,New Jersey,Miami,91,81,67.00475706,97.55172414,99.51724138,29,11,0.379310345,97.17664774,94.67857143,98.64285714,28,13,0.464285714
20061229,Orlando,Washington,111,112,94.50665581,92.73333333,93.06666667,30,17,0.566666667,136.9883345,107.75,106,28,16,0.571428571
20061229,Philadelphia,Portland,98,95,35.28658053,94.07142857,99.39285714,28,7,0.25,94.96111987,93.24137931,97.10344828,29,13,0.448275862
20061229,Sacramento,L.A. Clippers,93,102,98.54590633,99.88461538,99.92307692,26,12,0.461538462,85.77849731,95.46428571,98.28571429,28,12,0.428571429
20061229,Seattle,Minnesota,82,101,77.49281131,100,101.1666667,30,12,0.4,100.5557063,93.42307692,94.23076923,26,12,0.461538462
20061229,Milwaukee,Cleveland,99,109,120.2612624,103.2758621,103.6551724,29,15,0.517241379,105.2650352,94.2962963,91.55555556,27,16,0.592592593
20061229,New York,Phoenix,86,108,85.70925713,100.0645161,102.8064516,31,12,0.387096774,159.1676516,111.3703704,104.6666667,27,19,0.703703704
20061229,L.A. Lakers,Charlotte,124,133,129.0248959,102.9310345,99.79310345,29,19,0.655172414,67.42360757,92.39285714,99.92857143,28,8,0.285714286
20061230,Charlotte,Indiana,113,102,78.5837364,93.79310345,100.7586207,29,9,0.310344828,118.03074,94.74193548,96.22580645,31,17,0.548387097
20061230,Cleveland,Chicago,96,103,111.7646579,94.82142857,91.82142857,28,17,0.607142857,126.1075424,100.7666667,95.63333333,30,18,0.6
20061230,Miami,Orlando,68,97,89.15945867,94.20689655,98.37931034,29,13,0.448275862,89.50665581,93.32258065,93.67741935,31,17,0.548387097
20061230,Minnesota,New Jersey,92,100,105.5557063,93.7037037,93.77777778,27,13,0.481481481,75.02194612,97.33333333,98.9,30,12,0.4
20061230,New Orleans,Dallas,80,94,75.22820154,90.62068966,94.93103448,29,12,0.413793103,171.7511562,98.79310345,92.68965517,29,22,0.75862069
20061230,Portland,Utah,86,96,83.99366593,93.3,97.13333333,30,13,0.433333333,125.6463527,101.6,98.63333333,30,21,0.7
20061230,Washington,Milwaukee,102,119,141.9883345,107.8965517,106.1724138,29,17,0.586206897,113.7616397,103.1333333,103.8333333,30,15,0.5
20061230,Toronto,Memphis,104,110,94.13843121,97.16666667,99.96666667,30,13,0.433333333,25.99923865,94.53333333,98.73333333,30,6,0.2
20061230,Golden State,Sacramento,96,119,104.6299213,106.0322581,105.483871,31,16,0.516129032,92.26916543,99.62962963,100,27,12,0.444444444
20061231,Atlanta,San Antonio,81,95,46.88389705,93.60714286,98.71428571,28,9,0.321428571,150.0963507,100.5333333,91.13333333,30,22,0.733333333
20061231,Dallas,Denver,89,85,176.7511562,98.63333333,92.26666667,30,23,0.766666667,106.3930893,108,104.7037037,27,16,0.592592593
20061231,Memphis,Houston,109,111,37.81315791,95.03225806,98.90322581,31,7,0.225806452,116.6553133,94.46666667,88.8,30,18,0.6
20061231,New York,L.A. Clippers,80,90,80.70925713,99.625,102.96875,32,12,0.375,92.05523821,95.68965517,98.10344828,29,13,0.448275862
20061231,Philadelphia,L.A. Lakers,94,104,46.25403447,94.20689655,99.24137931,29,8,0.275862069,117.864767,103.6333333,100.9,30,19,0.633333333
20061231,Phoenix,Detroit,108,101,164.1676516,111.25,104,28,20,0.714285714,123.2870152,97.39285714,94.53571429,28,18,0.642857143
20061231,Boston,Seattle,80,86,60.00402393,99.21428571,100.8928571,28,10,0.357142857,72.49281131,99.41935484,101.1612903,31,12,0.387096774
20070101,Boston,Portland,89,81,55.00402393,98.55172414,100.3793103,29,10,0.344827586,78.99366593,93.06451613,97.09677419,31,13,0.419354839
20070101,Minnesota,Charlotte,102,96,97.50233025,93.64285714,94,28,13,0.464285714,87.52843676,94.43333333,100.8,30,10,0.333333333
20070102,Golden State,New Orleans,97,89,98.39384568,105.71875,105.90625,32,16,0.5,70.22820154,90.26666667,94.9,30,12,0.4
20070102,L.A. Clippers,Orlando,86,91,97.05523821,95.5,97.5,30,14,0.466666667,94.50665581,93.4375,92.875,32,18,0.5625
20070102,Philadelphia,Denver,108,97,41.25403447,94.2,99.4,30,8,0.266666667,101.3930893,107.1785714,104.1428571,28,16,0.571428571
20070102,San Antonio,Cleveland,78,82,155.0963507,100.3548387,90.80645161,31,23,0.741935484,106.7646579,94.86206897,92.20689655,29,17,0.586206897
20070102,Seattle,Dallas,88,112,77.49281131,99,100.5,32,13,0.40625,181.7511562,98.32258065,92.03225806,31,24,0.774193548
20070102,New York,Sacramento,100,112,75.70925713,99.03030303,102.5757576,33,12,0.363636364,98.50524101,100.3214286,99.85714286,28,13,0.464285714
20070102,Phoenix,Chicago,97,96,169.1676516,111.137931,103.8965517,29,21,0.724137931,131.1075424,100.8387097,95.64516129,31,19,0.612903226
20070103,Cleveland,Boston,107,104,116.5978272,94.43333333,91.73333333,30,18,0.6,62.40298813,98.23333333,99.73333333,30,11,0.366666667
20070103,L.A. Clippers,Miami,110,95,91.80037997,95.19354839,97.29032258,31,14,0.451612903,84.15945867,93.33333333,98.33333333,30,13,0.433333333
20070103,Milwaukee,Washington,105,108,121.5843092,103.6451613,103.7741935,31,16,0.516129032,134.1656651,107.7,106.6,30,17,0.566666667
20070103,New York,Portland,99,81,70.70925713,99.05882353,102.8529412,34,12,0.352941176,71.59470173,92.6875,96.84375,32,13,0.40625
20070103,Philadelphia,Utah,87,98,52.26793995,94.64516129,99.32258065,31,9,0.290322581,130.6463527,101.4193548,98.22580645,31,22,0.709677419
20070103,Phoenix,Toronto,100,98,174.1676516,110.6666667,103.6333333,30,22,0.733333333,82.32451195,97.38709677,100.2903226,31,13,0.419354839
20070103,San Antonio,Minnesota,101,103,145.2631814,99.65625,90.53125,32,23,0.71875,102.5023302,93.93103448,94.06896552,29,14,0.482758621
20070103,Seattle,Houston,96,103,72.49281131,98.66666667,100.8484848,33,13,0.393939394,121.6553133,95,89.4516129,31,19,0.612903226
20070103,Golden State,Memphis,135,144,103.3938457,105.4545455,105.3939394,33,17,0.515151515,32.81315791,95.46875,99.28125,32,7,0.21875
20070104,Detroit,New Orleans,92,68,118.2870152,97.51724138,95,29,18,0.620689655,65.22820154,90.22580645,94.96774194,31,12,0.387096774
20070104,Indiana,Dallas,91,100,109.0860396,94.96875,96.75,32,17,0.53125,186.7511562,98.75,91.90625,32,25,0.78125
20070104,L.A. Lakers,Sacramento,132,128,122.864767,103.6451613,100.6774194,31,20,0.64516129,103.505241,100.7241379,99.86206897,29,14,0.482758621
20070105,Atlanta,Toronto,94,105,41.88389705,93.17241379,98.5862069,29,9,0.310344828,77.32451195,97.40625,100.28125,32,13,0.40625
20070105,Boston,Memphis,128,119,57.40298813,98.41935484,99.96774194,31,11,0.35483871,44.87122668,96.93939394,100.3636364,33,8,0.242424242
20070105,Chicago,New Jersey,86,91,126.1075424,100.6875,95.6875,32,19,0.59375,83.07532214,97.41935484,98.67741935,31,13,0.419354839
20070105,Cleveland,Milwaukee,95,86,121.5978272,94.83870968,92.12903226,31,19,0.612903226,116.5843092,103.6875,103.90625,32,16,0.5
20070105,Dallas,San Antonio,90,85,191.7511562,98.78787879,91.87878788,33,26,0.787878788,135.9870963,99.6969697,90.90909091,33,23,0.696969697
20070105,Denver,L.A. Lakers,104,123,90.37918378,106.8275862,104.2758621,29,16,0.551724138,127.864767,104.53125,101.53125,32,21,0.65625
20070105,L.A. Clippers,Washington,105,116,96.80037997,95.65625,97.21875,32,15,0.46875,139.1656651,107.7096774,106.5483871,31,18,0.580645161
20070105,Philadelphia,Minnesota,102,104,47.26793995,94.40625,99.28125,32,9,0.28125,111.7784154,94.23333333,94.3,30,15,0.5
20070105,Utah,Houston,86,100,135.6463527,101.3125,97.875,32,23,0.71875,126.6553133,95.25,89.65625,32,20,0.625
20070105,Charlotte,Orlando,74,106,82.52843676,94.48387097,100.8387097,31,10,0.322580645,99.76151405,93.36363636,92.66666667,33,19,0.575757576
20070105,Miami,Phoenix,80,108,79.15945867,93.38709677,98.70967742,31,13,0.419354839,179.1676516,110.3225806,103.4516129,31,23,0.741935484
20070105,New York,Seattle,111,93,75.79780159,99.05714286,102.2285714,35,13,0.371428571,67.49281131,98.58823529,100.9117647,34,13,0.382352941
20070106,Detroit,Chicago,89,106,123.2870152,97.33333333,94.1,30,19,0.633333333,116.8043204,100.2424242,95.54545455,33,19,0.575757576
20070106,Indiana,New Orleans,100,93,104.0860396,94.84848485,96.84848485,33,17,0.515151515,60.22820154,89.53125,94.875,32,12,0.375
20070106,L.A. Clippers,Atlanta,74,86,91.80037997,95.93939394,97.78787879,33,15,0.454545455,36.88389705,93.2,98.8,30,9,0.3
20070106,New Jersey,Cleveland,91,96,92.37854416,97.21875,98.28125,32,14,0.4375,126.5978272,94.84375,91.9375,32,20,0.625
20070106,Portland,Sacramento,110,105,66.50615727,92.33333333,96.90909091,33,13,0.393939394,98.50524101,101.6333333,100.9333333,30,14,0.466666667
20070106,Seattle,Golden State,104,108,62.49281131,98.42857143,101.2,35,13,0.371428571,91.3357769,106.3235294,106.5294118,34,17,0.5
20070106,Utah,Denver,96,84,129.7472488,100.8484848,97.93939394,33,23,0.696969697,85.37918378,106.7333333,104.9,30,16,0.533333333
20070107,Boston,Orlando,79,87,62.40298813,99.34375,100.5625,32,12,0.375,104.7615141,93.73529412,92.11764706,34,20,0.588235294
20070107,Dallas,L.A. Lakers,98,101,196.7511562,98.52941176,91.67647059,34,27,0.794117647,132.864767,105.0909091,101.6060606,33,22,0.666666667
20070107,Houston,Minnesota,99,103,132.5544172,95.39393939,89.54545455,33,21,0.636363636,116.7784154,94.5483871,94.5483871,31,16,0.516129032
20070107,Miami,Portland,93,90,74.15945867,92.96875,99,32,13,0.40625,74.70606565,92.85294118,97.14705882,34,14,0.411764706
20070107,San Antonio,Memphis,110,96,130.9870963,99.26470588,90.88235294,34,23,0.676470588,39.87122668,97.58823529,101.1764706,34,8,0.235294118
20070107,Washington,Toronto,111,116,144.1656651,107.96875,106.5,32,19,0.59375,82.32451195,97.63636364,100.0909091,33,14,0.424242424
20070107,Golden State,Phoenix,105,128,96.3357769,106.3714286,106.4571429,35,18,0.514285714,184.1676516,110.25,102.71875,32,24,0.75
20070108,Houston,Chicago,84,77,125.976817,95.5,89.94117647,34,21,0.617647059,122.4525899,100.4117647,95.35294118,34,20,0.588235294
20070108,L.A. Clippers,New Orleans,100,90,81.30873168,95.29411765,97.44117647,34,15,0.441176471,55.22820154,89.63636364,95.03030303,33,12,0.363636364
20070108,Milwaukee,Denver,92,104,111.5843092,103.1515152,103.6363636,33,16,0.484848485,80.37918378,106,104.6129032,31,16,0.516129032
20070109,Cleveland,Sacramento,108,98,131.5978272,94.87878788,91.90909091,33,21,0.636363636,90.30533264,101.7419355,101.2258065,31,14,0.451612903
20070109,Dallas,Utah,108,105,185.3625173,98.51428571,91.94285714,35,27,0.771428571,134.7472488,100.7058824,97.52941176,34,24,0.705882353
20070109,Detroit,Philadelphia,98,89,117.6387457,97.06451613,94.48387097,31,19,0.612903226,42.26793995,94.63636364,99.42424242,33,9,0.272727273
20070109,L.A. Lakers,Memphis,118,128,144.2534059,104.9705882,101.5,34,23,0.676470588,34.87122668,97.54285714,101.4285714,35,8,0.228571429
20070109,Portland,San Antonio,84,98,69.65140495,92.77142857,97.02857143,35,14,0.4,135.9870963,99.57142857,91.02857143,35,24,0.685714286
20070109,Seattle,Phoenix,102,113,57.49281131,98.58333333,101.3888889,36,13,0.361111111,189.1676516,110.7878788,102.7878788,33,25,0.757575758
20070109,Toronto,New Jersey,86,101,93.50862726,98.17647059,100.4117647,34,15,0.441176471,87.37854416,97.03030303,98.21212121,33,14,0.424242424
20070109,Atlanta,Indiana,72,91,47.37554535,92.96774194,98,31,10,0.322580645,109.0860396,95,96.73529412,34,18,0.529411765
20070110,Charlotte,Detroit,103,96,77.52843676,93.84375,101,32,10,0.3125,122.6387457,97.09375,94.3125,32,20,0.625
20070110,Chicago,Washington,103,113,117.4525899,99.74285714,95.02857143,35,20,0.571428571,132.9815497,108.0606061,106.7878788,33,19,0.575757576
20070110,Indiana,Boston,97,84,114.0860396,94.88571429,96.02857143,35,19,0.542857143,57.40298813,98.72727273,100.1515152,33,12,0.363636364
20070110,L.A. Clippers,Minnesota,92,91,86.30873168,95.42857143,97.22857143,35,16,0.457142857,123.3560156,94.8125,94.6875,32,17,0.53125
20070110,L.A. Lakers,Houston,77,102,128.315188,105.3428571,102.2571429,35,23,0.657142857,130.976817,95.17142857,89.57142857,35,22,0.628571429
20070110,Miami,Seattle,107,103,79.21411937,92.96969697,98.72727273,33,14,0.424242424,52.49281131,98.67567568,101.7027027,37,13,0.351351351
20070110,New Orleans,Atlanta,96,77,50.22820154,89.64705882,95.17647059,34,12,0.352941176,42.37554535,92.3125,97.78125,32,10,0.3125
20070110,Orlando,Golden State,91,76,109.7615141,93.54285714,91.74285714,35,21,0.6,91.3357769,106.3333333,107.0555556,36,18,0.5
20070110,Philadelphia,New York,99,106,37.26793995,94.47058824,99.38235294,34,9,0.264705882,80.79780159,99.38888889,101.9722222,36,14,0.388888889
20070110,Portland,Dallas,74,99,64.65140495,92.52777778,97.05555556,36,14,0.388888889,190.3625173,98.77777778,92.30555556,36,28,0.777777778
20070110,San Antonio,Denver,92,83,140.9870963,99.52777778,90.83333333,36,25,0.694444444,88.49969632,105.9375,104.21875,32,17,0.53125
20070110,Toronto,Milwaukee,90,77,87.89561895,97.82857143,100.4285714,35,15,0.428571429,103.4637966,102.8235294,103.6470588,34,16,0.470588235
20070111,New Jersey,Chicago,86,83,92.99155247,97.14705882,97.85294118,34,15,0.441176471,112.4525899,99.83333333,95.52777778,36,20,0.555555556
20070111,Cleveland,Phoenix,90,109,136.5978272,95.26470588,92.08823529,34,22,0.647058824,194.1676516,110.8529412,102.7647059,34,26,0.764705882
20070112,Dallas,Indiana,115,113,195.3625173,98.78378378,91.81081081,37,29,0.783783784,119.0860396,94.94444444,95.69444444,36,20,0.555555556
20070112,Detroit,Atlanta,93,99,113.1277148,97.06060606,94.57575758,33,20,0.606060606,37.37554535,91.84848485,97.72727273,33,10,0.303030303
20070112,Miami,Golden State,118,96,84.21411937,93.38235294,98.85294118,34,15,0.441176471,86.3357769,105.5135135,106.6216216,37,18,0.486486486
20070112,Minnesota,Memphis,116,110,114.6512872,94.6969697,94.60606061,33,17,0.515151515,50.80944461,98.38888889,101.8888889,36,9,0.25
20070112,Orlando,L.A. Lakers,106,109,114.7615141,93.47222222,91.30555556,36,22,0.611111111,123.315188,104.5555556,102.25,36,23,0.638888889
20070112,Sacramento,Portland,87,95,85.30533264,101.625,101.4375,32,14,0.4375,59.65140495,92.02702703,97.10810811,37,14,0.378378378
20070112,Toronto,Boston,95,86,94.45243672,97.61111111,99.77777778,36,16,0.444444444,52.40298813,98.29411765,100.0588235,34,12,0.352941176
20070112,Utah,Seattle,114,122,129.7472488,100.8285714,97.82857143,35,24,0.685714286,47.49281131,98.78947368,101.8421053,38,13,0.342105263
20070112,Charlotte,New York,126,110,87.03946766,94.12121212,100.8484848,33,11,0.333333333,85.79780159,99.56756757,101.8918919,37,15,0.405405405
20070112,Houston,Denver,90,86,135.976817,95.36111111,89.22222222,36,23,0.638888889,83.49969632,105.2424242,103.8484848,33,17,0.515151515
20070112,Milwaukee,Philadelphia,97,110,96.90697888,102.0857143,103.2571429,35,16,0.457142857,32.26793995,94.6,99.57142857,35,9,0.257142857
20070112,Washington,New Orleans,97,104,137.9815497,108.2058824,106.6764706,34,20,0.588235294,55.22820154,89.82857143,94.65714286,35,13,0.371428571
20070113,Boston,Detroit,73,81,47.40298813,97.94285714,99.91428571,35,12,0.342857143,100.5524979,96.94117647,94.70588235,34,20,0.588235294
20070113,Memphis,Chicago,66,111,45.80944461,98.7027027,102.2702703,37,9,0.243243243,105.5064861,99.37837838,95.27027027,37,20,0.540540541
20070113,Miami,Utah,119,110,89.42628512,94.08571429,98.77142857,35,16,0.457142857,116.521805,101.1944444,98.5,36,24,0.666666667
20070113,New Jersey,Minnesota,98,109,99.93765621,96.82857143,97.42857143,35,16,0.457142857,119.6512872,95.32352941,95.05882353,34,18,0.529411765
20070113,Orlando,Phoenix,101,107,109.7615141,93.81081081,91.78378378,37,22,0.594594595,199.1676516,110.8,102.4,35,27,0.771428571
20070113,Philadelphia,Charlotte,83,89,43.73184384,95.02777778,99.5,36,10,0.277777778,92.03946766,95.05882353,101.1176471,34,12,0.352941176
20070113,Washington,San Antonio,80,93,124.7062149,107.8857143,106.6,35,20,0.571428571,145.9870963,99.32432432,90.62162162,37,26,0.702702703
20070113,Cleveland,L.A. Clippers,104,92,131.5978272,95.11428571,92.57142857,35,22,0.628571429,95.01346007,95.33333333,97.05555556,36,17,0.472222222
20070113,Houston,Sacramento,115,111,140.976817,95.21621622,89.13513514,37,24,0.648648649,77.73993987,101.1818182,101.2424242,33,14,0.424242424
20070114,Dallas,Toronto,97,96,200.3625173,99.21052632,92.36842105,38,30,0.789473684,99.45243672,97.54054054,99.40540541,37,17,0.459459459
20070114,Denver,Portland,109,93,78.49969632,104.6764706,103.4411765,34,17,0.5,67.21679772,92.10526316,96.84210526,38,15,0.394736842
20070115,Boston,Atlanta,96,100,42.40298813,97.25,99.38888889,36,12,0.333333333,49.95076229,92.05882353,97.58823529,34,11,0.323529412
20070115,Indiana,New Jersey,95,105,114.0860396,95.43243243,96.21621622,37,20,0.540540541,94.93765621,96.86111111,97.75,36,16,0.444444444
20070115,L.A. Clippers,Golden State,93,108,90.01346007,95.24324324,97.24324324,37,17,0.459459459,81.12361115,105.2631579,106.9210526,38,18,0.473684211
20070115,Miami,L.A. Lakers,118,124,97.13583711,94.77777778,99.08333333,36,17,0.472222222,128.315188,104.6756757,102.3513514,37,24,0.648648649
20070115,Milwaukee,Charlotte,99,91,85.44307498,101.9444444,103.4444444,36,16,0.444444444,97.03946766,94.88571429,100.6,35,13,0.371428571
20070115,Phoenix,Memphis,137,122,204.1676516,110.6944444,102.3611111,36,28,0.777777778,40.80944461,97.84210526,102.5,38,9,0.236842105
20070115,Sacramento,New York,97,102,72.73993987,101.4705882,101.6470588,34,14,0.411764706,80.79780159,99.84210526,102.5263158,38,15,0.394736842
20070115,San Antonio,Chicago,87,99,150.9870963,99.15789474,90.34210526,38,27,0.710526316,110.5064861,99.68421053,94.5,38,21,0.552631579
20070115,Toronto,Philadelphia,104,86,94.45243672,97.5,99.34210526,38,17,0.447368421,38.73184384,94.7027027,99.21621622,37,10,0.27027027
20070115,Utah,Washington,111,114,108.812253,101.4324324,99.05405405,37,24,0.648648649,119.7062149,107.1111111,106.2222222,36,20,0.555555556
20070115,Minnesota,Detroit,94,90,124.6512872,95.71428571,95.14285714,35,19,0.542857143,105.5524979,96.48571429,94.08571429,35,21,0.6
20070116,Cleveland,Seattle,96,101,136.5978272,95.36111111,92.55555556,36,23,0.638888889,60.71825506,99.38461538,102.1538462,39,14,0.358974359
20070116,Houston,Dallas,96,109,145.976817,95.73684211,89.71052632,38,25,0.657894737,205.3625173,99.15384615,92.46153846,39,31,0.794871795
20070116,Orlando,New Orleans,78,84,104.7615141,94,92.18421053,38,22,0.578947368,68.50353636,90.22222222,94.72222222,36,14,0.388888889
20070117,Atlanta,Minnesota,105,88,54.95076229,92.28571429,97.54285714,35,12,0.342857143,129.6512872,95.66666667,95,36,20,0.555555556
20070117,Chicago,Milwaukee,99,90,119.5545471,99.66666667,94.30769231,39,22,0.564102564,91.60271425,101.8648649,103.1081081,37,17,0.459459459
20070117,Cleveland,Portland,76,94,124.00987,95.37837838,92.78378378,37,23,0.621621622,62.21679772,92.12820513,97.15384615,39,15,0.384615385
20070117,Golden State,L.A. Clippers,109,115,87.01259604,105.3333333,106.5641026,39,19,0.487179487,84.12447517,95.18421053,97.52631579,38,17,0.447368421
20070117,L.A. Lakers,San Antonio,100,96,133.315188,105.1842105,102.7631579,38,25,0.657894737,141.9390353,98.84615385,90.56410256,39,27,0.692307692
20070117,New Jersey,Charlotte,92,85,101.8524946,97.08108108,97.67567568,37,17,0.459459459,90.87982839,94.77777778,100.5555556,36,13,0.361111111
20070117,New York,Washington,98,99,85.79780159,99.8974359,102.3846154,39,16,0.41025641,124.7062149,107.2972973,106.3513514,37,21,0.567567568
20070117,Philadelphia,Memphis,102,118,33.73184384,94.47368421,99.34210526,38,10,0.263157895,35.80944461,98.46153846,103.3846154,39,9,0.230769231
20070117,Phoenix,Houston,100,91,209.1676516,111.4054054,102.8918919,37,29,0.783783784,140.976817,95.74358974,90.20512821,39,25,0.641025641
20070117,Sacramento,Toronto,85,101,67.73993987,101.3428571,101.6571429,35,14,0.4,99.45243672,97.66666667,99,39,18,0.461538462
20070117,Utah,Detroit,100,99,103.812253,101.6842105,99.44736842,38,24,0.631578947,100.5524979,96.30555556,94.08333333,36,21,0.583333333
20070118,L.A. Lakers,Dallas,95,114,139.1775727,105.0512821,102.5897436,39,26,0.666666667,210.3625173,99.4,92.55,40,32,0.8
20070119,Charlotte,Atlanta,96,75,85.87982839,94.51351351,100.3243243,37,13,0.351351351,67.42081478,92.63888889,97.27777778,36,13,0.361111111
20070119,Cleveland,Denver,99,110,112.8305628,94.86842105,92.81578947,38,23,0.605263158,83.49969632,104.8,103.1428571,35,18,0.514285714
20070119,Detroit,Minnesota,104,98,95.55249787,96.37837838,94.24324324,37,21,0.567567568,117.1812347,95.45945946,95.27027027,37,20,0.540540541
20070119,Miami,Philadelphia,95,98,92.13583711,95.40540541,99.75675676,37,17,0.459459459,28.73184384,94.66666667,99.82051282,39,10,0.256410256
20070119,Milwaukee,Seattle,72,99,86.60271425,101.5526316,103,38,17,0.447368421,73.30621227,99.425,102,40,15,0.375
20070119,New Jersey,New York,101,100,106.8524946,96.94736842,97.34210526,38,18,0.473684211,80.79780159,99.85,102.3,40,16,0.4
20070119,Sacramento,Boston,96,91,62.73993987,100.8888889,101.6388889,36,14,0.388888889,37.40298813,97.21621622,99.40540541,37,12,0.324324324
20070119,Utah,Toronto,102,94,108.812253,101.6410256,99.43589744,39,25,0.641025641,104.4524367,97.75,98.65,40,19,0.475
20070119,Washington,Orlando,114,93,129.7062149,107.0789474,106.1315789,38,22,0.578947368,96.13571628,93.58974359,91.97435897,39,22,0.564102564
20070119,New Orleans,San Antonio,86,99,77.12933413,90.05405405,94.27027027,37,15,0.405405405,136.0766506,98.775,90.8,40,27,0.675
20070119,Portland,Phoenix,101,106,73.39610495,92.175,96.625,40,16,0.4,214.1676516,111.1052632,102.5789474,38,30,0.789473684
20070120,Boston,Washington,110,115,32.40298813,97.05263158,99.31578947,38,12,0.315789474,134.7062149,107.2564103,105.7948718,39,23,0.58974359
20070120,Cleveland,Golden State,106,104,104.8974761,94.97435897,93.25641026,39,23,0.58974359,81.72378395,105.425,106.775,40,19,0.475
20070120,Denver,Houston,121,113,91.43278297,104.9444444,103.0277778,36,19,0.527777778,135.976817,95.625,90.45,40,25,0.625
20070120,Memphis,L.A. Clippers,91,112,40.80944461,98.95,103.35,40,10,0.25,89.41328726,95.69230769,97.82051282,39,18,0.461538462
20070120,Orlando,New Jersey,94,101,91.13571628,93.575,92.525,40,22,0.55,111.8524946,97.05128205,97.41025641,39,19,0.487179487
20070120,Sacramento,Detroit,74,91,67.73993987,100.7567568,101.3513514,37,15,0.405405405,102.7153716,96.57894737,94.34210526,38,22,0.578947368
20070120,Utah,Chicago,95,85,113.812253,101.65,99.3,40,26,0.65,124.5545471,99.65,94.2,40,23,0.575
20070120,Atlanta,Charlotte,85,104,62.42081478,92.16216216,97.24324324,37,13,0.351351351,90.87982839,94.55263158,99.65789474,38,14,0.368421053
20070120,L.A. Lakers,New Orleans,103,113,134.1775727,104.8,102.875,40,26,0.65,72.12933413,89.94736842,94.39473684,38,15,0.394736842
20070121,Dallas,Miami,99,93,215.3625173,99.75609756,92.6097561,41,33,0.804878049,80.79543778,95.39473684,99.71052632,38,17,0.447368421
20070121,Milwaukee,Portland,95,99,80.27306405,100.7948718,102.8974359,39,17,0.435897436,68.39610495,92.3902439,96.85365854,41,16,0.390243902
20070121,San Antonio,Philadelphia,99,85,141.0766506,98.7804878,90.68292683,41,28,0.682926829,40.07224317,94.75,99.7,40,11,0.275
20070121,Minnesota,Phoenix,102,131,110.018361,95.52631579,95.5,38,20,0.526315789,219.1676516,110.974359,102.5384615,39,31,0.794871795
20070122,Charlotte,Toronto,84,105,95.87982839,94.79487179,99.28205128,39,15,0.384615385,99.45243672,97.65853659,98.73170732,41,19,0.463414634
20070122,Golden State,L.A. Lakers,103,108,76.72378395,105.3902439,106.7560976,41,19,0.463414634,122.9727489,104.7560976,103.1219512,41,26,0.634146341
20070122,Minnesota,Utah,91,106,105.018361,95.69230769,96.41025641,39,20,0.512820513,119.8864824,101.4878049,98.95121951,41,27,0.658536585
20070122,New Jersey,Sacramento,87,88,116.8524946,97.15,97.325,40,20,0.5,62.73993987,100.0526316,101.0789474,38,15,0.394736842
20070122,New York,Miami,83,101,75.79780159,99.85365854,102.2682927,41,16,0.390243902,75.79543778,95.33333333,99.69230769,39,17,0.435897436
20070122,Orlando,Cleveland,90,79,86.13571628,93.58536585,92.73170732,41,22,0.536585366,109.8974761,95.25,93.525,40,24,0.6
20070122,San Antonio,Boston,93,89,146.0766506,98.78571429,90.54761905,42,29,0.69047619,27.40298813,97.38461538,99.71794872,39,12,0.307692308
20070122,Memphis,Denver,98,115,35.80944461,98.75609756,103.5609756,41,10,0.243902439,100.8871864,105.3783784,103.2972973,37,20,0.540540541
20070123,Atlanta,Chicago,86,94,57.42081478,91.97368421,97.42105263,38,13,0.342105263,118.4803177,99.29268293,94.2195122,41,23,0.56097561
20070123,Dallas,Orlando,111,95,220.3625173,99.73809524,92.61904762,42,34,0.80952381,93.51189227,93.5,92.4047619,42,23,0.547619048
20070123,Denver,Seattle,117,112,105.8871864,105.6315789,103.1578947,38,21,0.552631579,79.63586247,99.41463415,101.2682927,41,16,0.390243902
